message,intent,is_payment_related,is_fraud,risk_label,phone_number,upi_id,amount,urgency,impersonation,suspicious_keywords
Hey your share for the concert tickets is Rs. 800/-. Pay to tanvibha@upi whenever free.,PAYMENT_REQUEST,True,False,LOW,,tanvibha@upi,800.0,False,False,
"Forex signals: first 20 members get Rs. 15,000/- on Rs 5000. Transfer to jobportal.fee@okaxis now.",INVESTMENT_SCAM,True,True,HIGH,,jobportal.fee@okaxis,15000.0,False,False,
Notice: Your SIM will be blocked by TRAI final notice. Pay INR 5000 to priya@waaxis to continue services. Call 82923-05611,IMPERSONATION,True,True,HIGH,+918292305611,priya@waaxis,5000.0,True,True,urgency|impersonation
fresh basket: your bill is rs. 350/-. pay via upi freshbasket@okbizaxis or at the counter. thank you for visiting.,MERCHANT_PAYMENT,True,False,LOW,,freshbasket@okbizaxis,350.0,False,False,
split for the Netflix split came to ₹500 each. Send to tanvi.iyer@ibl when you can.,PAYMENT_REQUEST,True,False,LOW,,tanvi.iyer@ibl,500.0,False,False,
Double your money scheme! Send ₹500 to urgentkyc@okaxis and receive 1000 by Monday. WhatsApp +918732222326,INVESTMENT_SCAM,True,True,HIGH,+918732222326,urgentkyc@okaxis,500.0,False,False,investment
Meeting moved to 11:30 tomorrow room 134,NON_PAYMENT,False,False,LOW,,,,False,False,
"customer care bhim: your account shows suspicious activity. transfer ₹20,000 to verification account bill.desk@upi aaj hi.",IMPERSONATION,True,True,HIGH,,bill.desk@upi,20000.0,True,True,urgency|kyc_credential|impersonation
"Ananya, Rs 1000 for Mummy's medicines. My UPI nikhil5@ibl or call me +918449506095",FRIEND_FAMILY_PAYMENT,True,False,LOW,+918449506095,nikhil5@ibl,1000.0,False,False,
"Sending Rs. 10,000/- to karan.khan@upi for the wedding gift from all of us.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,karan.khan@upi,10000.0,False,False,reward
HR team TCS: your interview is cleared. Send 999 for laptop courier to refund.desk@axl. Refundable with first salary.,JOB_SCAM,True,True,HIGH,,refund.desk@axl,,True,True,impersonation|job|marketplace
Payment of ₹1000 is required asap Use UPI sanjaygur@ptaxis Do not ignore this message,URGENCY_PAYMENT,True,True,HIGH,,sanjaygur@ptaxis,1000.0,True,False,urgency
"Part time job: earn ₹8,000 per day by liking videos. Pay 2500 security deposit to courier.pay@axl to start.",JOB_SCAM,True,True,HIGH,,courier.pay@axl,8000.0,True,True,upfront_fee|job
Invoice #5649 from Star Mobile Repair for Rs 1499. UPI ID starmobilere4@axisbank. Please share screenshot after payment.,MERCHANT_PAYMENT,True,False,LOW,,starmobilere4@axisbank,1499.0,False,False,
"The refund for the cancelled train ticket came through, finally. IRCTC took 13 days.",NON_PAYMENT,False,False,LOW,,,,False,False,refund
fridge available Pay ₹3000 delivery charge to divyaiyer@axl now and the courier will bring it to your home pay balance on delivery,MARKETPLACE_PAYMENT,True,True,HIGH,,divyaiyer@axl,3000.0,True,False,upfront_fee|marketplace
"Urban Salon: table booked. A deposit of ₹3,200 to urbansalon@ybl confirms the booking, adjustable against the bill.",MERCHANT_PAYMENT,True,False,LOW,,urbansalon@ybl,3200.0,False,False,
"forex signals: first 20 members get ₹125,000 on 25000 rupees. transfer to rewards.claim667@upi now.",INVESTMENT_SCAM,True,True,HIGH,,rewards.claim667@upi,125000.0,True,False,
Bro galti se ₹5000 aapke account me chala gaya Please right now wapas bhej do rohanaye@paytm pe,REFUND_SCAM,True,True,HIGH,,rohanaye@paytm,5000.0,True,True,urgency|refund
"Canara Bank: credit card statement generated. Total due Rs. 22,000/-, minimum due ₹2,200. Pay via net banking or the Canara Bank app.",BANK_REQUEST,True,False,LOW,,,22000.0,False,False,impersonation
"Your electricity connection will be cut abhi. Pay pending bill ₹2,000 to bhavya.das@waaxis now. Officer 6623154344",IMPERSONATION,True,True,HIGH,+916623154344,bhavya.das@waaxis,2000.0,True,True,urgency|impersonation
badhai ho! aapne flipkart lottery me ₹100000 jeeta hai claim karne ke liye inr 99 kycupdate@axl pe aaj hi bhejo,PRIZE_SCAM,True,True,HIGH,,kycupdate@axl,100000.0,True,True,urgency|reward
You have received ₹500000 cashback from Dream11 Pay 199 activation charge to kycupdate692@oksbi to receive it immediately,PRIZE_SCAM,True,True,HIGH,,kycupdate692@oksbi,500000.0,True,True,urgency|reward
Star Mobile Repair: admission deposit of 3596 for patient Arjun S is due today so the admission can be completed. Pay at the billing counter or to UPI starmobilere1@axisbank. Receipt will be issued.,MERCHANT_PAYMENT,True,False,LOW,,starmobilere1@axisbank,,False,False,
IDFC First: your fixed deposit of Rs 154000 matures on 24th. Visit the branch or use net banking to renew.,BANK_REQUEST,True,False,LOW,,,154000.0,False,False,
BWSSB: your bill of ₹399 for consumer no. 730507 is due on 9 Jun. Pay via the BWSSB app or BBPS.,BILL_PAYMENT,True,False,LOW,,,399.0,False,False,
"Arre Bhai maine Rs. 2,000/- galat number pe bhej diya, tumhare pe aaya hai. final notice courier.pay@okaxis pe return kar do please.",REFUND_SCAM,True,True,HIGH,,courier.pay@okaxis,2000.0,True,True,urgency
"Customer care Amazon Pay: your account shows suspicious activity. Transfer ₹25,000 to verification account quickloan@paytm final notice.",IMPERSONATION,True,True,HIGH,,quickloan@paytm,25000.0,True,True,urgency|kyc_credential|impersonation
"Congratulations, you are selected for a work from home job at Flipkart. Salary ₹35,000/month. Pay registration fee Rs. 2,500/- to customer.care@ibl to confirm.",JOB_SCAM,True,True,HIGH,,customer.care@ibl,2500.0,True,True,reward|upfront_fee|job
"ghar baithe kaam, roz ₹2,500 kamao. joining ke liye rs. 299/- invest.pro@ibl pe bhejo. call +91 88761 12979",JOB_SCAM,True,True,HIGH,+918876112979,invest.pro@ibl,2500000.0,False,True,
"Beta, send Rs. 5,000/- to rohan.patel@ptaxis for the school fees, Didi will pay you back next week.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,rohan.patel@ptaxis,5000.0,False,False,
Stock market expert here. Minimum deposit ₹500 to refundteam@paytm. Assured 30% weekly return.,INVESTMENT_SCAM,True,True,HIGH,,refundteam@paytm,500.0,False,False,
Payment received Rs 120/- from you at Deluxe Tailors Thank you visit again!,MERCHANT_PAYMENT,True,False,LOW,,,120.0,False,False,
"Hey the Uber ka Rs 300 bhej dena, ritu13@apl",PAYMENT_REQUEST,True,False,LOW,,ritu13@apl,300.0,False,False,
Adani Gas: your bill of ₹649 for consumer no. 131932 is due on 26 Oct. Pay via the Adani Gas app or BBPS.,BILL_PAYMENT,True,False,LOW,,,649.0,False,False,
"Yaar my son sent 1500 rupees to your UPI by mistake, he is crying. Please send it back urgently on ayesha5@oksbi. God bless you.",REFUND_SCAM,True,True,HIGH,,ayesha5@oksbi,1500.0,True,True,urgency
Hello Suresh here ₹150 for the Uber bhej do bhai suresh@okhdfcbank,PAYMENT_REQUEST,True,False,LOW,,suresh@okhdfcbank,150.0,False,False,
"sending rs. 1,500/- to sneha96@apl for the wedding gift from all of us.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,sneha96@apl,1500.0,False,False,reward
crypto trading tips group: deposit 500 to npci.verify739@ibl and earn daily profit of ₹250. 100% safe.,INVESTMENT_SCAM,True,True,HIGH,,npci.verify739@ibl,250.0,True,False,investment|job
Dad here new number Phone broke Send ₹2000 today only to tradepro@paytm emergency will explain later,IMPERSONATION,True,True,HIGH,,tradepro@paytm,2000.0,True,True,urgency|impersonation
"Thanks for your order at Deluxe Tailors. Amount due ₹1,200. Pay on delivery or to deluxetailor@icici.",MERCHANT_PAYMENT,True,False,LOW,,deluxetailor@icici,1200.0,False,False,marketplace
"Install this app bit.ly/83ipdm5 and share the screen to receive ₹10,000 cashback instantly.",QR_SCAM,True,True,HIGH,,,10000.0,False,False,reward|qr_link
"invest 5k today and get ₹10,000 in 7 days, guaranteed returns. pay to verify.now@upi. limited slots.",INVESTMENT_SCAM,True,True,HIGH,,verify.now@upi,5000.0,True,False,investment
HR team Amazon: your interview is cleared Send 499 for laptop courier to lotteryclaim@oksbi Refundable with first salary,JOB_SCAM,True,True,HIGH,,lotteryclaim@oksbi,,True,True,impersonation|job|marketplace
"Yes Bank: ₹1,250 credited to your account XX4677. Available balance Rs 8750.",BANK_REQUEST,True,False,LOW,,,8750.0,False,False,impersonation
"Ghar baithe kaam, roz 4000 rupees kamao. Joining ke liye Rs 2000 tradepro680@ybl pe bhejo. Call 7365337746",JOB_SCAM,True,True,HIGH,+917365337746,tradepro680@ybl,4000.0,False,True,
Oye split for last night's drinks came to ₹300 each. Send to rahul@paytm when you can.,PAYMENT_REQUEST,True,False,LOW,,rahul@paytm,300.0,False,False,
Kotak Bank: your fixed deposit of Rs 220000/- matures on 20th Visit the branch or use net banking to renew,BANK_REQUEST,True,False,LOW,,,220000.0,False,False,impersonation
"Pending due of ₹3,000 must be cleared abhi. Send to arjun@okicici. No further extension.",URGENCY_PAYMENT,True,True,HIGH,,arjun@okicici,3000.0,True,False,urgency
"Beta, this is your mummy's friend. Mummy is in hospital, send Rs 2000 final notice to farhanvik@upi for the admission.",IMPERSONATION,True,True,HIGH,,farhanvik@upi,2000.0,True,True,urgency
"Lucky customer! ₹5,000 bonus credited pending. Transfer INR 99 to refundteam@paytm for release jaldi. Contact 76145-78245",PRIZE_SCAM,True,True,HIGH,+917614578245,refundteam@paytm,99.0,True,True,urgency|reward
Bro send INR 750 for Goa trip. UPI: karan@waaxis,PAYMENT_REQUEST,True,False,LOW,,karan@waaxis,750.0,False,False,
"Install this app tinyurl.com/62h3 and share the screen to receive ₹2,000 cashback instantly.",QR_SCAM,True,True,HIGH,,,2000.0,True,False,reward|qr_link
"I am army officer posted in cantonment, cannot meet. Pay Rs. 500/- advance to divya.singh@okaxis and my courier will deliver the PS5.",MARKETPLACE_PAYMENT,True,True,HIGH,,divya.singh@okaxis,500.0,True,False,impersonation|upfront_fee|marketplace
"Send ₹3,000 urgently to refundteam@ibl. Time limit 30 minutes. or your account will be blocked.",URGENCY_PAYMENT,True,True,HIGH,,refundteam@ibl,3000.0,True,False,urgency|kyc_credential
Loan EMI overdue. Pay INR 5000 within 1 hour to poojamee@ptaxis or your account will be blocked. Recovery agent will visit.,URGENCY_PAYMENT,True,True,HIGH,,poojamee@ptaxis,5000.0,True,True,urgency|kyc_credential
"SBI: auto-debit of ₹15,400 for your SIP will be attempted on 9th. Please keep sufficient balance.",BANK_REQUEST,True,False,LOW,,,15400.0,False,False,impersonation
"You have received ₹250,000 cashback from Flipkart. Pay 999 rupees activation charge to quickloan@paytm to receive it aaj hi.",PRIZE_SCAM,True,True,HIGH,,quickloan@paytm,999.0,True,True,urgency|reward
Deluxe Tailors: advance of Rs 480 for the service is due by 24th. Pay to deluxetailor@okbizaxis or at the desk. GST invoice will follow.,MERCHANT_PAYMENT,True,False,LOW,,deluxetailor@okbizaxis,480.0,False,False,upfront_fee
"YOUR ELECTRICITY CONNECTION WILL BE CUT BEFORE MIDNIGHT. PAY PENDING BILL ₹25,000 TO ELECTRICITY.PAY551@YBL NOW. OFFICER 7078113799",IMPERSONATION,True,True,HIGH,+917078113799,electricity.pay551@ybl,25000.0,True,True,urgency|impersonation
"Gift voucher worth ₹100,000 approved for you. Pay delivery charge ₹1,499 on bill.desk@paytm jaldi.",PRIZE_SCAM,True,True,HIGH,,bill.desk@paytm,1499.0,True,True,urgency|reward|upfront_fee|marketplace
"GHAR BAITHE KAAM, ROZ RS. 1,250/- KAMAO. JOINING KE LIYE ₹2,000 BILL.DESK@OKAXIS PE BHEJO. CALL 74358-85379",JOB_SCAM,True,True,HIGH,+917435885379,bill.desk@okaxis,1250.0,False,True,
"data entry job offer, no experience needed. registration rs. 299/- only, pay on rewards.claim@upi. salary ₹80,000.",JOB_SCAM,True,True,HIGH,,rewards.claim@upi,80000.0,True,True,job
loan emi overdue. pay rs 2000 jaldi to sbi.kyc@paytm or legal action will be taken. recovery agent will visit.,URGENCY_PAYMENT,True,True,HIGH,,sbi.kyc@paytm,2000.0,True,True,urgency
Pay 1500 rupees asap to claimprize@okaxis or your account will be blocked. This is the last reminder.,URGENCY_PAYMENT,True,True,HIGH,,claimprize@okaxis,1500.0,True,True,urgency|kyc_credential
"Hi, this is your HR head. I am in a meeting and need ₹20,000 transferred before midnight to kiran59@oksbi for a vendor. Will reimburse today.",IMPERSONATION,True,True,HIGH,,kiran59@oksbi,20000.0,True,True,urgency
"Invest 1000 today and get 5000 rupees in 7 days, guaranteed returns. Pay to sbi.kyc462@upi. Limited slots.",INVESTMENT_SCAM,True,True,HIGH,,sbi.kyc462@upi,5000.0,True,True,investment
I accidentally sent 3k to your number by mistake. Please return it within 1 hour to rewards.claim834@paytm.,REFUND_SCAM,True,True,HIGH,,rewards.claim834@paytm,3000.0,True,False,urgency|refund
Your delivery is on hold. Pay ₹500 customs charge to lakshmi@okhdfcbank within 1 hour or the parcel will be returned.,URGENCY_PAYMENT,True,True,HIGH,,lakshmi@okhdfcbank,500.0,True,False,urgency|impersonation|marketplace
"Hi da the birthday cake ka 150 rupees bhej dena, josephmee@fbl",PAYMENT_REQUEST,True,False,LOW,,josephmee@fbl,150.0,False,False,
"GHAR BAITHE KAAM, ROZ RS. 4,000/- KAMAO. JOINING KE LIYE ₹999 SECUREBANK394@OKSBI PE BHEJO. CALL +91 90055 93199",JOB_SCAM,True,True,HIGH,+919005593199,securebank394@oksbi,4000.0,False,True,
"Install this app cutt.ly/ozq3bz and share the screen to receive Rs. 5,000/- cashback instantly.",QR_SCAM,True,True,HIGH,,,5000.0,False,True,reward|qr_link
ACT Fibernet: your bill of ₹649 for consumer no. 843814 is due on 14 Jun. Pay via the ACT Fibernet app or BBPS.,BILL_PAYMENT,True,False,LOW,,,649.0,False,False,
Loan EMI overdue. Pay ₹500 asap to quickloan@ibl or your number will be disconnected. Recovery agent will visit.,URGENCY_PAYMENT,True,True,HIGH,,quickloan@ibl,500.0,True,False,urgency
"Sent ₹18,000 for Diwali shopping to karan@fbl, check and tell me if received.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,karan@fbl,18000.0,False,False,
OTP for your login is 712011. Valid for 10 minutes. Do not share it with anyone.,NON_PAYMENT,False,False,LOW,,,,False,False,kyc_credential
Forex signals: first 5 members get INR 25000 on ₹5000 Transfer to lotteryclaim509@ybl now,INVESTMENT_SCAM,True,True,HIGH,,lotteryclaim509@ybl,25000.0,True,False,
"ICICI Bank never asks for your PIN, OTP or CVV. Report suspicious calls to 1930. Your KYC can be updated only at the branch or the official app.",BANK_REQUEST,True,False,LOW,,,,False,False,kyc_credential|impersonation
"Can you send ₹10,000 to rohan.singh@okicici? Rent is due tomorrow and my salary is delayed. Will return by 5th.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,rohan.singh@okicici,10000.0,True,False,job
"Payment received, Rs. 3,200/- from you at Sharma General Store. Thank you, visit again!",MERCHANT_PAYMENT,True,False,LOW,,,3200.0,False,False,
"Dear winner, your Lucky Draw prize of INR 10000 is ready. Registration fee ₹99 to official.support@okaxis. Call 94931-35276 aaj hi.",PRIZE_SCAM,True,True,HIGH,+919493135276,official.support@okaxis,99.0,True,True,urgency|reward|upfront_fee|job
"Train is delayed by 41 minutes, will reach by 10 pm.",NON_PAYMENT,False,False,LOW,,,,False,False,
"KYC update ke liye Rs. 2,999/- to securebank@axl abhi pay karo, or your account will be blocked. IDFC First support 6404868716",KYC_SCAM,True,True,HIGH,+916404868716,securebank@axl,2999.0,True,True,urgency|kyc_credential
Deluxe Tailors: advance of ₹120 for the service is due by 23th. Pay to deluxetailor4@axisbank or at the desk. GST invoice will follow.,MERCHANT_PAYMENT,True,False,LOW,,deluxetailor4@axisbank,120.0,False,False,upfront_fee
"stock market expert here. minimum deposit ₹1,000 to customer.care124@axl. assured 30% weekly return.",INVESTMENT_SCAM,True,True,HIGH,,customer.care124@axl,1000.0,False,False,
"Dude ₹400 for the auto please, GPay on sneha@ibl. Thanks!",PAYMENT_REQUEST,True,False,LOW,,sneha@ibl,400.0,False,False,
Thanks for the laptop! Sent ₹6000 to sanjaygur@upi just now please check and confirm,MARKETPLACE_PAYMENT,True,False,LOW,,sanjaygur@upi,6000.0,False,False,
"Your electricity connection will be cut jaldi. Pay pending bill Rs. 10,000/- to aditya@okhdfcbank now. Officer +91 78543 76730",IMPERSONATION,True,True,HIGH,+917854376730,aditya@okhdfcbank,10000.0,True,True,urgency|impersonation
"buyer here from olx. sending a payment request of ₹10,000 on paytm, please accept and enter pin to receive.",QR_SCAM,True,True,HIGH,,,10000.0,True,False,kyc_credential|marketplace
Forex signals: first 20 members get INR 3000 on Rs 1000. Transfer to official.support@oksbi now.,INVESTMENT_SCAM,True,True,HIGH,,official.support@oksbi,3000.0,False,False,
"Sent ₹2,000 for Diwali shopping to farhan10@okhdfcbank, check and tell me if received.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,farhan10@okhdfcbank,2000.0,False,False,
kotak bank: your fixed deposit of 89000 rupees matures on 12th. visit the branch or use net banking to renew.,BANK_REQUEST,True,False,LOW,,,89000.0,False,False,impersonation
Reminder: BESCOM bill Rs 799 due 6 Jun Pay through GPay bill payments section,BILL_PAYMENT,True,False,LOW,,,799.0,False,False,
Re-KYC required Transfer 999 to kycupdate800@okaxis and share the reference before midnight warna account block ho jayega call 7747054098,KYC_SCAM,True,True,HIGH,+917747054098,kycupdate800@okaxis,,True,True,urgency|kyc_credential
Send me the notes for chapter 25 when you get a chance.,NON_PAYMENT,False,False,LOW,,,,False,False,
"I can pay 1500 for the Activa scooter, pickup from your place. Share your UPI ID or I will pay cash on pickup.",MARKETPLACE_PAYMENT,True,False,LOW,,,,False,False,
"Need ₹1,500 for the flight change today, please send to amit@paytm and I'll settle when back.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,amit@paytm,1500.0,True,False,
"This is the electricity board. A parcel in your name contains illegal items. Pay ₹15,000 penalty last chance to vikram.das@upi to avoid arrest.",IMPERSONATION,True,True,HIGH,,vikram.das@upi,15000.0,True,True,urgency|impersonation|marketplace
"Kotak Bank: ₹12,000 credited to your account XX9637. Available balance 96000.",BANK_REQUEST,True,False,LOW,,,12000.0,False,False,impersonation
"PNB customer, your net banking will be suspended urgently. Pay verification amount 5999 to claimprize241@ibl otherwise your account will be suspended.",KYC_SCAM,True,True,HIGH,,claimprize241@ibl,,True,True,urgency|kyc_credential
"Dear customer, I accidentally sent ₹1,500 to your number by mistake. Please return it urgently to suresh@okicici.",REFUND_SCAM,True,True,HIGH,,suresh@okicici,1500.0,True,True,urgency|refund|impersonation
"KYC update ke liye Rs 4999 to urgentkyc58@ibl immediately pay karo, or services will be deactivated. Yes Bank support +91 80903 01862",KYC_SCAM,True,True,HIGH,+918090301862,urgentkyc58@ibl,4999.0,True,True,urgency|kyc_credential|impersonation
Click cutt.ly/3qg11im to verify your UPI and get 1k credited. Enter PIN to confirm. Support 06704559484,QR_SCAM,True,True,HIGH,+916704559484,,1000.0,True,False,kyc_credential|qr_link
order ZMT473393 refund failed. Pay ₹99 reversal charge to arjun.khan@okaxis turant and full refund of 7500 will be credited.,REFUND_SCAM,True,True,HIGH,,arjun.khan@okaxis,99.0,True,False,urgency|refund
Oye split for Goa trip came to 150 each. Send to ananyanis@oksbi when you can.,PAYMENT_REQUEST,True,False,LOW,,ananyanis@oksbi,,False,False,
My new number is +91 93100 94531 save it,NON_PAYMENT,False,False,LOW,+919310094531,,,False,False,impersonation
"cycle ke liye Rs 40000 theek hai. Kal aake dekh ke pay kar dunga, cash ya UPI dono chalega.",MARKETPLACE_PAYMENT,True,False,LOW,,,40000.0,False,False,
"Hi, this is your manager. I am in a meeting and need 25k transferred abhi to rahul.singh@waaxis for a vendor. Will reimburse today.",IMPERSONATION,True,True,HIGH,,rahul.singh@waaxis,25000.0,True,True,urgency|impersonation
Delhi Jal Board: your bill of ₹649 for consumer no. 780130 is due on 28 Jan. Pay via the Delhi Jal Board app or BBPS.,BILL_PAYMENT,True,False,LOW,,,649.0,False,False,
"Notice: Bhai maine ₹2,500 galat number pe bhej diya, tumhare pe aaya hai. right now pooja44@waaxis pe return kar do please.",REFUND_SCAM,True,True,HIGH,,pooja44@waaxis,2500.0,True,True,urgency
Stock market expert here. Minimum deposit Rs 25000 to refund.desk971@oksbi. Assured 20% weekly return.,INVESTMENT_SCAM,True,True,HIGH,,refund.desk971@oksbi,25000.0,True,False,
"Hey my son sent Rs 4000 to your UPI by mistake, he is crying. Please send it back right now on official.support@oksbi. God bless you.",REFUND_SCAM,True,True,HIGH,,official.support@oksbi,4000.0,True,False,urgency
"Congratulations, you are selected for a work from home job at Swiggy. Salary 35000 rupees/month. Pay registration fee ₹299 to refund.desk967@paytm to confirm.",JOB_SCAM,True,True,HIGH,,refund.desk967@paytm,299.0,True,True,reward|upfront_fee|job
INVEST RS 1000 TODAY AND GET ₹3000 IN 7 DAYS GUARANTEED RETURNS PAY TO REFUNDDESK668@UPI LIMITED SLOTS,INVESTMENT_SCAM,True,True,HIGH,,refunddesk668@upi,1000.0,False,False,investment
"Dear account holder, order MYN121764 refund failed. Pay 149 reversal charge to verifybank68@oksbi aaj hi and full refund of 2500 will be credited.",REFUND_SCAM,True,True,HIGH,,verifybank68@oksbi,,True,True,urgency|refund
"Dear account holder, I accidentally sent 2000 to your number by mistake. Please return it today only to invest.pro@ibl.",REFUND_SCAM,True,True,HIGH,,invest.pro@ibl,,True,False,urgency|refund
"Buyer here from OLX. Sending a payment request of 15000 rupees on BHIM, please accept and enter PIN to receive.",QR_SCAM,True,True,HIGH,,,15000.0,True,True,kyc_credential|marketplace
"Axis Bank: credit card statement generated. Total due Rs. 22,000/-, minimum due ₹2,200. Pay via net banking or the Axis Bank app.",BANK_REQUEST,True,False,LOW,,,22000.0,False,False,impersonation
"Your number was selected for ₹500,000 reward. Send Rs. 499/- GST charge to bill.desk@paytm within 24 hours, last chance.",PRIZE_SCAM,True,True,HIGH,,bill.desk@paytm,499.0,True,True,urgency|reward
"Canara Bank: credit card statement generated. Total due INR 5600, minimum due 560 rupees. Pay via net banking or the Canara Bank app.",BANK_REQUEST,True,False,LOW,,,5600.0,False,False,impersonation
"Invest ₹1,000 today and get 3000 rupees in 7 days, guaranteed returns. Pay to official.support@okaxis. Limited slots.",INVESTMENT_SCAM,True,True,HIGH,,official.support@okaxis,1000.0,True,False,investment
Aapka Canara Bank KYC expire ho gaya hai. 1499 immediately to npci.verify48@ybl bhejo or your number will be disconnected. call 08553882872,KYC_SCAM,True,True,HIGH,+918553882872,npci.verify48@ybl,,True,True,urgency|kyc_credential|impersonation
"bhai here, new number. phone broke. send rs. 15,000/- abhi to vikram@ibl, emergency, will explain later.",IMPERSONATION,True,True,HIGH,,vikram@ibl,15000.0,True,True,urgency|impersonation
"Gift voucher worth ₹250,000 approved for you. Pay delivery charge ₹499 on jobportal.fee@upi final notice.",PRIZE_SCAM,True,True,HIGH,,jobportal.fee@upi,499.0,True,True,urgency|reward|upfront_fee|marketplace
dude ₹500 de dena the gift for priya ke liye pooja25@paytm,PAYMENT_REQUEST,True,False,LOW,,pooja25@paytm,500.0,False,False,reward
Your resume is shortlisted at Infosys. Document verification fee 2000 payable to rewards.claim@ybl within 24 hours.,JOB_SCAM,True,True,HIGH,,rewards.claim@ybl,,True,True,urgency|kyc_credential|upfront_fee
"Recharge reminder: your Jio plan expires on 9 Nov. Recharge ₹3,120 from the app to continue.",BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,kyc_credential
"Deal final at ₹1,500 for the Royal Enfield. I will pay when I pick it up on Sunday. My UPI is bhavya@ptsbi if you need to refund anything.",MARKETPLACE_PAYMENT,True,False,LOW,,bhavya@ptsbi,1500.0,False,False,refund
Urban Salon se order ready hai. ₹180 urbansalon@okbizaxis pe pay kar dena ya cash de dena.,MERCHANT_PAYMENT,True,False,LOW,,urbansalon@okbizaxis,180.0,False,False,
HR team Amazon: your interview is cleared. Send 999 rupees for laptop courier to customer.care@oksbi. Refundable with first salary.,JOB_SCAM,True,True,HIGH,,customer.care@oksbi,999.0,True,True,impersonation|job|marketplace
"Train is delayed by 17 minutes, will reach by 9 pm.",NON_PAYMENT,False,False,LOW,,,,False,False,
"Need INR 3000 for the flight change today, please send to aditya33@apl and I'll settle when back.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,aditya33@apl,3000.0,True,False,
"YAAR SURESH HERE, 100 RUPEES FOR THE ELECTRICITY SHARE BHEJ DO BHAI. SURESH.IYER@UPI",PAYMENT_REQUEST,True,False,LOW,,suresh.iyer@upi,100.0,False,False,
"KYC update ke liye ₹5,999 to quickloan68@ybl urgently pay karo, otherwise your account will be suspended. ICICI Bank support 08696614695",KYC_SCAM,True,True,HIGH,+918696614695,quickloan68@ybl,5999.0,True,True,urgency|kyc_credential|impersonation
"Dear winner, your Dream11 prize of Rs 100000 is ready. Registration fee 999 to rewards.claim@ybl. Call 74199-77118 immediately.",PRIZE_SCAM,True,True,HIGH,+917419977118,rewards.claim@ybl,100000.0,True,True,urgency|reward|upfront_fee|job
Part time job: earn INR 8000 per day by liking videos. Pay Rs 199 security deposit to tradepro@paytm to start.,JOB_SCAM,True,True,HIGH,,tradepro@paytm,199.0,False,True,upfront_fee|job
"Dear user, Update your Aadhaar with Axis Bank by paying 1999 to quickloan@ybl. Link expires asap. call +917981186243",KYC_SCAM,True,True,HIGH,+917981186243,quickloan@ybl,,True,True,urgency|kyc_credential|impersonation|qr_link
Payment of 1500 is required within 24 hours. Use UPI ishita77@ptsbi. Do not ignore this message.,URGENCY_PAYMENT,True,True,HIGH,,ishita77@ptsbi,,True,False,urgency
"Dear valued customer, Your SIM will be blocked by TRAI final notice. Pay ₹3,000 to shreya67@fbl to continue services. Call 96212-86716",IMPERSONATION,True,True,HIGH,+919621286716,shreya67@fbl,3000.0,True,True,urgency|impersonation
"Join our IPO allotment scheme. Pay ₹2,000 to customer.care64@oksbi and get confirmed allotment with 2x listing gain.",INVESTMENT_SCAM,True,True,HIGH,,customer.care64@oksbi,2000.0,True,False,
Hello Bhai maine 2000 rupees galat number pe bhej diya tumhare pe aaya hai jaldi npciverify@okaxis pe return kar do please,REFUND_SCAM,True,True,HIGH,,npciverify@okaxis,2000.0,True,True,urgency
Lakeview Hospital monthly subscription of INR 1200 is due on 13th. Pay to lakeviewhosp9@upi at your convenience.,MERCHANT_PAYMENT,True,False,LOW,,lakeviewhosp9@upi,1200.0,False,False,
arre split for movie tickets came to ₹100 each send to sureshpatel@ibl when you can,PAYMENT_REQUEST,True,False,LOW,,sureshpatel@ibl,100.0,False,False,
"Amit is joining us for lunch, table for 8.",NON_PAYMENT,False,False,LOW,,,,False,False,
"BETA, SEND RS. 5,000/- TO SNEHA@PTAXIS FOR THE SCHOOL FEES, CHACHA WILL PAY YOU BACK NEXT WEEK.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,sneha@ptaxis,5000.0,True,False,
"HR team a leading MNC: your interview is cleared. Send Rs. 1,500/- for laptop courier to tradepro@axl. Refundable with first salary.",JOB_SCAM,True,True,HIGH,,tradepro@axl,1500.0,False,True,impersonation|job|marketplace
Did you finish the assignment? Question 28 was tough.,NON_PAYMENT,False,False,LOW,,,,False,False,
"Hello I accidentally sent ₹10,000 to your number by mistake. Please return it urgently to nikhil@ybl.",REFUND_SCAM,True,True,HIGH,,nikhil@ybl,10000.0,True,False,urgency|refund
"Your ACT Fibernet broadband plan renews on 7 Jun. Amount ₹399. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,399.0,False,False,
"Flight lands at 6:15, gate 21.",NON_PAYMENT,False,False,LOW,,,,False,False,
